team_name,team_abbreviation,season_id,team_id_pre,wl_pre,fgm_pre,fga_pre,fg_pct_pre,fg3m_pre,fg3a_pre,fg3_pct_pre,ftm_pre,fta_pre,ft_pct_pre,oreb_pre,dreb_pre,reb_pre,ast_pre,stl_pre,blk_pre,tov_pre,pf_pre,pts_pre,plus_minus_pre,game_id_pre,games_played_pre,team_id_post,wl_post,fgm_post,fga_post,fg_pct_post,fg3m_post,fg3a_post,fg3_pct_post,ftm_post,fta_post,ft_pct_post,oreb_post,dreb_post,reb_post,ast_post,stl_post,blk_post,tov_post,pf_post,pts_post,plus_minus_post,game_id_post,games_played_post,winner,mvp_number,all_defensive,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,playoff_eff,pretrade_eff,posttrade_eff,elo_score,all_star_number
Phoenix Suns,PHX,22009,1610612756.0,0.5818181818181818,40.56363636363636,83.43636363636364,0.48767272727272726,8.927272727272728,22.072727272727274,0.39943636363636364,19.581818181818182,25.327272727272728,0.7704545454545455,10.927272727272728,31.381818181818183,42.30909090909091,23.0,5.745454545454545,5.181818181818182,15.018181818181818,21.054545454545455,109.63636363636364,2.4,20900397.89090909,55.0,1610612756.0,0.8148148148148148,41.03703703703704,81.44444444444444,0.5037037037037037,8.851851851851851,20.59259259259259,0.42992592592592593,20.51851851851852,26.814814814814813,0.7622222222222222,11.444444444444445,32.96296296296296,44.407407407407405,23.962962962962962,6.037037037037037,4.925925925925926,14.222222222222221,20.555555555555557,111.44444444444444,10.0,20901017.555555556,27.0,0,0,0,16,240.0,38.0,79.6,0.477,9.4,24.4,0.384,28.6,55.2,0.519,21.8,28.1,0.773,10.7,29.4,40.1,20.8,5.9,4.1,12.6,22.4,107.1,117.5,122.23636363636363,129.85185185185185,1573.1743544518663,2
Phoenix Suns,PHX,22020,1610612756.0,0.6744186046511628,42.7906976744186,87.55813953488372,0.48983720930232555,13.13953488372093,34.41860465116279,0.3828604651162791,15.209302325581396,18.302325581395348,0.8303255813953488,8.209302325581396,35.16279069767442,43.372093023255815,27.25581395348837,6.627906976744186,4.27906976744186,13.13953488372093,19.697674418604652,113.93023255813954,6.488372093023256,22000333.41860465,43.0,1610612756.0,0.7586206896551724,44.06896551724138,89.37931034482759,0.4938620689655172,12.931034482758621,34.827586206896555,0.3691379310344828,16.20689655172414,19.310344827586206,0.847448275862069,9.551724137931034,32.758620689655174,42.310344827586206,26.448275862068964,8.0,4.413793103448276,11.620689655172415,18.17241379310345,117.27586206896552,4.827586206896552,22000866.103448275,29.0,0,0,0,22,240.0,40.9,85.0,0.481,11.2,29.7,0.376,29.7,55.3,0.537,16.0,18.6,0.861,8.0,34.7,42.7,23.2,6.5,4.2,11.9,19.7,109.0,126.99999999999997,134.46511627906975,138.4137931034483,1611.8144080462382,1
Phoenix Suns,PHX,22021,1610612756.0,0.8181818181818182,42.96363636363636,89.50909090909092,0.4810545454545454,11.345454545454546,31.527272727272727,0.3594909090909091,16.054545454545455,20.254545454545454,0.7930909090909091,10.2,35.85454545454545,46.054545454545455,26.745454545454546,8.50909090909091,4.236363636363636,13.018181818181818,19.327272727272728,113.32727272727273,7.909090909090909,22100431.054545455,55.0,1610612756.0,0.7037037037037037,45.111111111111114,91.33333333333333,0.49518518518518523,12.11111111111111,32.666666666666664,0.3743333333333333,15.555555555555555,19.296296296296298,0.7998148148148148,8.88888888888889,34.851851851851855,43.74074074074074,28.62962962962963,8.666666666666666,4.666666666666667,12.74074074074074,21.11111111111111,117.88888888888889,6.666666666666667,22101035.14814815,27.0,0,0,1,13,240.0,41.2,82.8,0.497,9.8,27.2,0.363,31.3,55.6,0.563,15.5,18.9,0.817,9.5,30.7,40.2,25.7,6.6,3.8,13.3,22.5,107.6,125.60000000000001,135.1090909090909,140.88888888888886,1667.316605316099,1
Portland Trail Blazers,POR,21989,1610612757.0,0.7115384615384616,43.34615384615385,92.1923076923077,0.4714807692307692,1.8076923076923077,5.8076923076923075,0.29284615384615387,24.173076923076923,32.51923076923077,0.7420961538461538,16.923076923076923,31.03846153846154,47.96153846153846,25.423076923076923,9.153846153846153,4.230769230769231,16.403846153846153,24.557692307692307,112.67307692307692,5.903846153846154,28900340.384615384,52.0,1610612757.0,0.7333333333333333,43.93333333333333,91.76666666666667,0.48023333333333335,3.2,8.766666666666667,0.35879999999999995,25.8,34.766666666666666,0.7416,15.833333333333334,31.266666666666666,47.1,25.433333333333334,9.1,4.8,16.0,25.7,116.86666666666666,7.033333333333333,28900903.1,30.0,0,0,1,21,244.8,39.3,88.4,0.445,3.1,9.3,0.333,36.2,79.1,0.458,25.4,34.9,0.727,15.5,28.7,44.2,23.5,8.7,5.4,16.0,26.7,107.1,114.30000000000001,125.84615384615387,130.5,1628.4147719849934,2
Portland Trail Blazers,POR,21990,1610612757.0,0.8076923076923077,43.96153846153846,90.01923076923077,0.489,4.461538461538462,11.192307692307692,0.40767307692307697,23.75,31.884615384615383,0.7462307692307693,14.961538461538462,32.15384615384615,47.11538461538461,27.75,8.673076923076923,5.096153846153846,16.25,24.03846153846154,116.13461538461539,9.98076923076923,29000336.942307692,52.0,1610612757.0,0.7,43.03333333333333,89.6,0.482,3.6333333333333333,10.733333333333333,0.3332333333333333,22.566666666666666,29.333333333333332,0.7593666666666666,14.133333333333333,29.633333333333333,43.766666666666666,27.033333333333335,9.1,4.833333333333333,14.833333333333334,24.166666666666668,112.26666666666667,6.433333333333334,29000902.266666666,30.0,0,0,1,16,240.0,38.8,82.6,0.47,2.8,9.0,0.306,36.1,73.6,0.49,23.5,31.9,0.736,15.1,27.4,42.5,23.5,8.1,3.6,15.0,23.5,103.9,114.4,134.32692307692307,128.83333333333334,1697.6824468403418,1
Portland Trail Blazers,POR,21991,1610612757.0,0.7058823529411765,43.07843137254902,91.74509803921569,0.470764705882353,3.6666666666666665,11.254901960784315,0.31301960784313726,21.88235294117647,29.313725490196077,0.744843137254902,16.058823529411764,31.568627450980394,47.627450980392155,25.15686274509804,9.549019607843137,5.0588235294117645,15.686274509803921,24.647058823529413,111.70588235294117,7.882352941176471,29100342.45098039,51.0,1610612757.0,0.6774193548387096,41.25806451612903,86.2258064516129,0.4794193548387097,4.451612903225806,11.935483870967742,0.3671935483870967,23.93548387096774,31.225806451612904,0.7673870967741936,15.32258064516129,30.29032258064516,45.61290322580645,25.225806451612904,8.580645161290322,4.903225806451613,16.096774193548388,23.419354838709676,110.90322580645162,6.258064516129032,29100898.29032258,31.0,0,0,1,21,246.0,40.4,83.8,0.482,3.7,10.5,0.353,36.7,73.3,0.5,25.5,33.9,0.751,13.9,28.7,42.6,25.8,8.8,4.6,15.5,26.3,110.0,124.5,127.31372549019608,126.87096774193549,1663.3852322157309,3
Portland Trail Blazers,POR,21992,1610612757.0,0.6666666666666666,41.285714285714285,89.83333333333333,0.4617857142857143,3.4523809523809526,10.69047619047619,0.31866666666666665,23.357142857142858,31.595238095238095,0.7420714285714286,14.547619047619047,30.333333333333332,44.88095238095238,24.30952380952381,9.880952380952381,5.071428571428571,14.904761904761905,23.214285714285715,109.38095238095238,4.5,29200293.023809522,42.0,1610612757.0,0.575,40.675,89.225,0.45775,3.25,9.85,0.33075,23.0,30.625,0.7555,15.375,30.825,46.2,23.7,8.875,5.25,14.125,22.925,107.6,1.65,29200861.725,40.0,0,0,0,4,246.3,36.5,89.8,0.407,2.8,9.0,0.306,33.8,80.8,0.418,21.5,29.8,0.723,17.8,28.8,46.5,19.3,6.8,5.8,13.0,25.3,97.3,101.10000000000005,121.83333333333334,121.32499999999999,1598.9344340338923,1
Portland Trail Blazers,POR,21993,1610612757.0,0.6037735849056604,40.698113207547166,90.71698113207547,0.44943396226415094,2.943396226415094,8.283018867924529,0.3546792452830189,21.735849056603772,29.09433962264151,0.7506037735849056,16.0,30.0188679245283,46.0188679245283,25.0,8.773584905660377,4.962264150943396,14.924528301886792,21.962264150943398,106.0754716981132,2.1320754716981134,29300348.849056605,53.0,1610612757.0,0.5172413793103449,41.86206896551724,90.3103448275862,0.46327586206896554,4.0,11.413793103448276,0.3247241379310345,21.689655172413794,29.448275862068964,0.7316206896551724,15.655172413793103,29.96551724137931,45.62068965517241,25.689655172413794,9.620689655172415,5.0344827586206895,13.310344827586206,22.862068965517242,109.41379310344827,3.5517241379310347,29300898.724137932,29.0,0,0,0,4,240.0,41.0,92.0,0.446,3.0,10.5,0.286,38.0,81.5,0.466,18.8,24.0,0.781,16.3,28.8,45.0,23.5,8.8,4.5,11.5,20.5,103.8,117.90000000000003,118.52830188679243,125.86206896551722,1572.8444709608002,2
Portland Trail Blazers,POR,21994,1610612757.0,0.5490196078431373,39.254901960784316,88.03921568627452,0.4464705882352941,6.0588235294117645,16.666666666666668,0.3700392156862745,19.647058823529413,27.372549019607842,0.7164901960784313,17.058823529411764,30.254901960784313,47.31372549019608,22.431372549019606,8.235294117647058,5.862745098039215,14.941176470588236,24.666666666666668,104.2156862745098,5.549019607843137,29400359.43137255,51.0,1610612757.0,0.5161290322580645,39.193548387096776,85.29032258064517,0.4597096774193548,4.935483870967742,13.419354838709678,0.3644516129032258,17.838709677419356,26.903225806451612,0.6613225806451614,15.548387096774194,29.032258064516128,44.58064516129032,22.64516129032258,8.0,5.419354838709677,13.387096774193548,24.70967741935484,101.16129032258064,0.967741935483871,29400911.70967742,31.0,0,0,0,3,240.0,38.3,80.0,0.479,5.3,14.3,0.372,33.0,65.7,0.503,19.7,31.7,0.621,11.3,24.7,36.0,21.3,6.0,3.0,11.0,28.7,101.7,103.3,116.60784313725492,113.25806451612904,1578.4027871003364,2
Portland Trail Blazers,POR,21995,1610612757.0,0.46296296296296297,37.388888888888886,81.66666666666667,0.4585740740740741,6.296296296296297,16.555555555555557,0.3809074074074074,19.055555555555557,29.703703703703702,0.6401851851851852,14.037037037037036,30.962962962962962,45.0,21.35185185185185,6.962962962962963,4.888888888888889,16.35185185185185,23.0,100.12962962962963,0.7777777777777778,29500381.944444444,54.0,1610612757.0,0.6785714285714286,37.32142857142857,81.35714285714286,0.45989285714285716,5.0,16.571428571428573,0.29982142857142857,18.142857142857142,25.607142857142858,0.7090714285714286,14.357142857142858,32.32142857142857,46.67857142857143,21.678571428571427,7.785714285714286,5.464285714285714,15.964285714285714,22.035714285714285,97.78571428571429,5.392857142857143,29500979.35714286,28.0,0,0,0,5,245.0,30.2,76.8,0.393,6.6,17.2,0.384,23.6,59.6,0.396,22.6,34.2,0.661,13.8,27.8,41.6,16.8,6.0,3.8,14.0,28.0,89.6,85.60000000000002,107.05555555555554,111.9285714285714,1532.3242063530054,0
Portland Trail Blazers,POR,21996,1610612757.0,0.5283018867924528,36.0,78.81132075471699,0.45733962264150946,6.283018867924528,17.735849056603772,0.353188679245283,20.0188679245283,28.0188679245283,0.7155283018867925,13.283018867924529,30.11320754716981,43.39622641509434,20.30188679245283,7.0754716981132075,5.716981132075472,16.943396226415093,24.471698113207548,98.30188679245283,2.2641509433962264,29600366.849056605,53.0,1610612757.0,0.7241379310344828,37.6551724137931,78.89655172413794,0.4788965517241379,5.793103448275862,15.89655172413793,0.3623103448275862,19.03448275862069,26.75862068965517,0.7143103448275862,12.206896551724139,30.96551724137931,43.172413793103445,21.862068965517242,9.137931034482758,4.551724137931035,15.827586206896552,21.75862068965517,100.13793103448276,7.655172413793103,29600961.0,29.0,0,0,0,4,240.0,32.8,73.0,0.449,4.5,17.0,0.265,28.3,56.0,0.504,19.8,27.3,0.725,11.8,25.3,37.0,19.8,5.5,4.3,15.5,28.8,89.8,93.2,107.0377358490566,114.06896551724141,1559.5279930154431,0
Portland Trail Blazers,POR,21997,1610612757.0,0.5961538461538461,35.23076923076923,77.71153846153847,0.45390384615384616,3.9615384615384617,12.01923076923077,0.3400192307692308,20.807692307692307,28.673076923076923,0.727173076923077,13.423076923076923,31.326923076923077,44.75,20.826923076923077,7.230769230769231,6.115384615384615,17.28846153846154,23.076923076923077,95.23076923076923,3.480769230769231,29700388.21153846,52.0,1610612757.0,0.5,35.1,78.53333333333333,0.447,3.933333333333333,14.066666666666666,0.2763,18.6,24.5,0.7523666666666667,12.933333333333334,29.766666666666666,42.7,22.766666666666666,6.966666666666667,4.866666666666666,16.133333333333333,21.966666666666665,92.73333333333333,-2.2,29700983.833333332,30.0,0,0,0,4,240.0,36.0,79.5,0.453,5.8,15.3,0.377,30.3,64.3,0.471,22.0,28.5,0.772,14.0,27.8,41.8,24.0,7.0,5.3,16.3,29.8,99.8,111.60000000000001,106.51923076923075,104.56666666666666,1563.6250563212352,0
Portland Trail Blazers,POR,21998,1610612757.0,0.8333333333333334,36.166666666666664,80.77777777777777,0.4491666666666667,5.222222222222222,13.555555555555555,0.3905,19.72222222222222,27.0,0.7321666666666666,12.88888888888889,32.27777777777778,45.166666666666664,23.22222222222222,7.888888888888889,6.0,16.5,23.833333333333332,97.27777777777777,9.555555555555555,29800147.333333332,18.0,1610612757.0,0.625,34.25,78.1875,0.43825,4.75,13.46875,0.35390625,20.21875,26.96875,0.75046875,12.9375,30.90625,43.84375,20.46875,8.40625,5.6875,14.8125,21.78125,93.46875,4.5625,29800500.5,32.0,0,0,0,13,240.0,29.4,69.4,0.424,3.8,11.1,0.34,25.6,58.3,0.439,23.6,31.4,0.752,9.8,28.9,38.8,18.2,7.7,4.2,13.2,23.9,86.2,94.09999999999997,111.16666666666666,106.375,1584.622016495763,0
Portland Trail Blazers,POR,21999,1610612757.0,0.8,36.92727272727273,78.6,0.4722363636363636,4.8545454545454545,13.290909090909091,0.3609272727272727,18.89090909090909,25.09090909090909,0.7507999999999999,11.563636363636364,32.127272727272725,43.69090909090909,23.854545454545455,8.0,5.254545454545455,15.727272727272727,22.70909090909091,97.6,8.036363636363637,29900390.636363637,55.0,1610612757.0,0.5555555555555556,36.666666666666664,78.03703703703704,0.4732222222222222,5.185185185185185,14.703703703703704,0.3562592592592593,18.62962962962963,24.037037037037038,0.7797407407407407,12.222222222222221,29.37037037037037,41.592592592592595,22.703703703703702,7.148148148148148,3.962962962962963,14.0,22.814814814814813,97.14814814814815,3.074074074074074,29900996.296296295,27.0,0,0,1,16,240.0,32.4,73.1,0.444,5.4,14.6,0.372,27.0,58.5,0.462,22.2,28.3,0.785,9.8,28.4,38.2,19.3,7.4,3.8,12.7,25.3,92.5,101.70000000000003,114.80000000000001,111.77777777777779,1645.600319889429,0
Portland Trail Blazers,POR,22000,1610612757.0,0.6909090909090909,36.345454545454544,77.41818181818182,0.4705818181818182,4.3090909090909095,12.290909090909091,0.35181818181818186,17.963636363636365,23.381818181818183,0.7623090909090909,11.690909090909091,30.363636363636363,42.054545454545455,23.618181818181817,8.581818181818182,5.290909090909091,16.254545454545454,21.236363636363638,94.96363636363637,5.163636363636364,20000382.6,55.0,1610612757.0,0.4444444444444444,37.22222222222222,79.96296296296296,0.4668888888888889,4.888888888888889,14.11111111111111,0.33711111111111114,17.0,22.703703703703702,0.7468518518518518,11.74074074074074,30.037037037037038,41.77777777777778,24.59259259259259,7.407407407407407,4.7407407407407405,13.444444444444445,21.37037037037037,96.33333333333333,2.2222222222222223,20000991.296296295,27.0,0,0,0,3,240.0,32.0,76.3,0.419,5.3,20.3,0.262,26.7,56.0,0.476,19.7,26.0,0.756,9.7,28.0,37.7,16.3,6.3,4.7,15.0,21.3,89.0,88.4,111.76363636363638,112.96296296296298,1618.271082121007,1
Portland Trail Blazers,POR,22001,1610612757.0,0.5555555555555556,36.51851851851852,79.79629629629629,0.45785185185185184,5.277777777777778,14.777777777777779,0.35259259259259257,17.833333333333332,23.314814814814813,0.7627407407407408,12.944444444444445,30.12962962962963,43.074074074074076,23.61111111111111,7.962962962962963,4.555555555555555,14.666666666666666,19.5,96.14814814814815,2.4074074074074074,20100393.35185185,54.0,1610612757.0,0.6785714285714286,36.857142857142854,84.35714285714286,0.4379642857142857,6.464285714285714,18.571428571428573,0.35171428571428576,17.428571428571427,22.928571428571427,0.7615357142857143,13.785714285714286,29.178571428571427,42.964285714285715,23.25,9.714285714285714,4.357142857142857,13.571428571428571,20.0,97.60714285714286,4.107142857142857,20100982.75,28.0,0,0,0,3,240.0,31.3,82.0,0.382,6.7,18.0,0.37,24.7,64.0,0.385,22.0,27.7,0.795,12.0,32.0,44.0,20.7,8.3,3.0,14.7,27.0,91.3,96.2,111.92592592592592,111.3214285714286,1574.5884566397797,1
Portland Trail Blazers,POR,22002,1610612757.0,0.660377358490566,36.113207547169814,79.88679245283019,0.4536603773584906,4.3584905660377355,13.735849056603774,0.3218490566037736,18.90566037735849,25.41509433962264,0.7394905660377358,12.39622641509434,29.547169811320753,41.943396226415096,22.79245283018868,9.09433962264151,3.981132075471698,15.39622641509434,20.641509433962263,95.49056603773585,3.0377358490566038,20200400.16981132,53.0,1610612757.0,0.5172413793103449,37.0,77.82758620689656,0.4759310344827586,5.103448275862069,14.551724137931034,0.3477586206896552,15.448275862068966,20.689655172413794,0.7484137931034482,11.551724137931034,28.0,39.55172413793103,22.482758620689655,8.379310344827585,3.6206896551724137,14.89655172413793,18.620689655172413,94.55172413793103,1.8275862068965518,20200987.79310345,29.0,0,0,0,7,240.0,36.4,79.0,0.461,6.3,17.0,0.37,30.1,62.0,0.486,22.1,29.4,0.752,15.0,29.7,44.7,23.3,6.3,3.0,13.7,22.6,101.3,115.00000000000004,107.62264150943398,107.6206896551724,1585.2321711142451,0
Portland Trail Blazers,POR,22008,1610612757.0,0.6226415094339622,36.37735849056604,78.75471698113208,0.4629622641509434,7.320754716981132,19.09433962264151,0.38479245283018865,18.71698113207547,24.566037735849058,0.7647358490566037,13.056603773584905,28.0,41.056603773584904,20.41509433962264,6.886792452830188,4.90566037735849,13.20754716981132,21.07547169811321,98.79245283018868,3.547169811320755,20800394.16981132,53.0,1610612757.0,0.7241379310344828,37.58620689655172,80.0,0.4703793103448276,7.172413793103448,18.724137931034484,0.3811379310344828,18.24137931034483,23.655172413793103,0.7713793103448277,12.689655172413794,30.20689655172414,42.89655172413793,20.17241379310345,6.379310344827586,4.896551724137931,12.241379310344827,19.103448275862068,100.58620689655173,8.620689655172415,20801019.620689657,29.0,0,0,0,6,240.0,33.3,74.5,0.447,5.5,14.2,0.388,27.8,60.3,0.461,15.0,19.7,0.763,9.8,26.5,36.3,14.7,6.0,7.5,11.3,21.7,87.2,94.49999999999999,110.62264150943396,114.86206896551725,1566.5235565112323,1
Portland Trail Blazers,POR,22009,1610612757.0,0.5714285714285714,36.07142857142857,77.73214285714286,0.4657857142857143,6.267857142857143,17.660714285714285,0.3521964285714286,19.303571428571427,24.5,0.790125,10.696428571428571,29.392857142857142,40.089285714285715,20.464285714285715,6.035714285714286,3.9285714285714284,12.982142857142858,21.178571428571427,97.71428571428571,2.5714285714285716,20900393.35714286,56.0,1610612757.0,0.6923076923076923,36.69230769230769,80.76923076923077,0.4540384615384615,5.384615384615385,15.346153846153847,0.34661538461538466,20.192307692307693,25.423076923076923,0.7963461538461538,12.076923076923077,28.346153846153847,40.42307692307692,20.307692307692307,7.115384615384615,5.0,10.961538461538462,20.346153846153847,98.96153846153847,4.884615384615385,20901014.230769232,26.0,0,0,0,6,240.0,33.0,76.8,0.43,6.3,16.7,0.38,26.7,60.2,0.443,20.7,28.0,0.738,10.8,26.5,37.3,19.5,6.0,4.3,11.0,23.2,93.0,98.00000000000003,108.39285714285711,111.53846153846152,1594.2088085021448,1
Portland Trail Blazers,POR,22010,1610612757.0,0.5614035087719298,36.03508771929825,80.84210526315789,0.44815789473684214,6.035087719298246,17.614035087719298,0.3433157894736842,18.17543859649123,22.68421052631579,0.7950175438596492,12.403508771929825,27.210526315789473,39.6140350877193,21.280701754385966,8.140350877192983,4.701754385964913,13.43859649122807,20.17543859649123,96.28070175438596,0.6491228070175439,21000419.9122807,57.0,1610612757.0,0.64,35.88,79.64,0.45176,6.96,19.96,0.35119999999999996,17.6,21.68,0.8042400000000001,11.56,27.16,38.72,20.92,7.84,3.6,12.16,17.4,96.32,3.52,21001044.28,25.0,0,0,0,6,240.0,33.2,73.2,0.453,5.0,16.7,0.3,28.2,56.5,0.499,16.8,21.5,0.783,9.2,28.5,37.7,17.0,5.7,5.2,11.5,20.8,88.2,97.59999999999998,107.26315789473685,107.39999999999999,1552.7823977303187,0
Portland Trail Blazers,POR,22013,1610612757.0,0.6666666666666666,39.75925925925926,88.05555555555556,0.45231481481481484,9.351851851851851,24.62962962962963,0.37805555555555553,19.037037037037038,23.27777777777778,0.8170925925925926,12.75925925925926,33.370370370370374,46.129629629629626,23.833333333333332,5.555555555555555,4.666666666666667,13.777777777777779,19.24074074074074,107.9074074074074,4.037037037037037,21300403.64814815,54.0,1610612757.0,0.6428571428571429,37.857142857142854,84.96428571428571,0.4461428571428572,9.464285714285714,26.464285714285715,0.3563928571428571,19.321428571428573,23.892857142857142,0.8116071428571429,11.892857142857142,35.142857142857146,47.035714285714285,22.035714285714285,5.5,4.821428571428571,13.607142857142858,19.178571428571427,104.5,3.892857142857143,21301015.25,28.0,0,0,0,11,246.8,38.4,87.7,0.437,7.9,22.8,0.347,30.5,64.9,0.469,19.6,24.6,0.797,11.7,32.5,44.2,17.5,5.9,6.0,13.8,22.5,104.3,109.8,121.77777777777777,118.60714285714286,1571.4398179676043,1
Portland Trail Blazers,POR,22014,1610612757.0,0.6792452830188679,38.339622641509436,86.26415094339623,0.44567924528301883,10.075471698113208,27.849056603773583,0.36030188679245284,15.867924528301886,19.962264150943398,0.7990377358490566,11.0,34.9622641509434,45.9622641509434,22.339622641509433,7.0,5.018867924528302,13.81132075471698,18.830188679245282,102.62264150943396,5.339622641509434,21400394.79245283,53.0,1610612757.0,0.5172413793103449,39.41379310344828,85.41379310344827,0.4612758620689655,9.413793103448276,26.03448275862069,0.36275862068965514,14.862068965517242,18.310344827586206,0.8089655172413793,10.206896551724139,35.44827586206897,45.6551724137931,21.20689655172414,5.310344827586207,3.6551724137931036,13.275862068965518,17.103448275862068,103.10344827586206,2.206896551724138,21401014.20689655,29.0,0,0,0,5,240.0,33.4,83.6,0.4,9.2,26.2,0.351,24.2,57.4,0.422,17.8,21.6,0.824,10.0,34.2,44.2,16.6,3.4,5.2,11.6,20.6,93.8,97.60000000000001,117.11320754716982,116.20689655172416,1624.3281299427829,2
Portland Trail Blazers,POR,22015,1610612757.0,0.5,38.370370370370374,85.75925925925925,0.4484444444444445,10.055555555555555,28.425925925925927,0.3514444444444444,15.685185185185185,21.59259259259259,0.7245370370370371,11.88888888888889,33.98148148148148,45.870370370370374,21.333333333333332,6.888888888888889,4.222222222222222,14.777777777777779,21.88888888888889,102.48148148148148,0.5555555555555556,21500389.592592593,54.0,1610612757.0,0.6071428571428571,39.107142857142854,86.03571428571429,0.45567857142857143,11.464285714285714,28.607142857142858,0.40242857142857147,20.607142857142858,25.821428571428573,0.8042142857142858,10.928571428571429,33.82142857142857,44.75,21.285714285714285,6.785714285714286,5.428571428571429,14.357142857142858,21.428571428571427,110.28571428571429,1.3571428571428572,21501008.14285714,28.0,0,0,0,11,242.3,37.1,89.1,0.416,11.9,31.3,0.381,25.2,57.8,0.436,18.9,25.5,0.74,12.9,34.7,47.6,21.5,6.2,3.9,13.1,23.5,105.0,112.5,112.72222222222223,122.03571428571422,1535.0170303433026,2
Portland Trail Blazers,POR,22016,1610612757.0,0.42105263157894735,39.36842105263158,86.6842105263158,0.45542105263157895,10.228070175438596,28.29824561403509,0.36075438596491227,18.403508771929825,23.50877192982456,0.7848070175438597,10.12280701754386,33.228070175438596,43.35087719298246,21.736842105263158,6.912280701754386,4.9298245614035086,13.87719298245614,21.94736842105263,107.36842105263158,-2.5964912280701755,21600412.63157895,57.0,1610612757.0,0.68,39.96,84.72,0.4722,10.76,26.36,0.4078,18.56,24.0,0.76684,10.12,34.24,44.36,19.76,7.2,5.08,13.4,19.4,109.24,4.2,21601046.6,25.0,0,0,0,4,240.0,35.5,89.5,0.397,11.0,34.0,0.324,24.5,55.5,0.441,19.5,24.3,0.804,10.0,34.0,44.0,15.8,7.3,4.8,15.3,21.8,101.5,99.30000000000004,117.99999999999997,122.03999999999999,1510.3943435248057,0
Portland Trail Blazers,POR,22018,1610612757.0,0.6111111111111112,41.81481481481482,90.07407407407408,0.4657037037037037,11.11111111111111,30.64814814814815,0.36688888888888893,18.555555555555557,22.574074074074073,0.8185,11.203703703703704,36.388888888888886,47.592592592592595,22.88888888888889,6.666666666666667,5.018518518518518,14.12962962962963,20.37037037037037,113.29629629629629,2.962962962962963,21800403.5,54.0,1610612757.0,0.7142857142857143,43.285714285714285,91.53571428571429,0.4754285714285714,10.857142857142858,30.892857142857142,0.3528928571428572,19.857142857142858,24.821428571428573,0.8001428571428572,12.928571428571429,35.82142857142857,48.75,23.25,6.642857142857143,5.071428571428571,13.285714285714286,20.321428571428573,117.28571428571429,6.571428571428571,21801031.57142857,28.0,0,0,0,16,247.8,39.4,90.4,0.436,11.8,32.8,0.36,27.6,57.6,0.479,19.0,24.8,0.766,11.4,33.8,45.3,19.8,6.8,5.2,12.9,22.8,109.7,117.1,129.05555555555554,134.5,1586.940302817194,1
Portland Trail Blazers,POR,22019,1610612757.0,0.46153846153846156,41.69230769230769,91.26923076923077,0.4585961538461539,12.51923076923077,33.92307692307692,0.36703846153846154,17.576923076923077,21.71153846153846,0.8052115384615385,10.173076923076923,35.73076923076923,45.90384615384615,20.115384615384617,5.75,6.4423076923076925,12.903846153846153,21.692307692307693,113.48076923076923,-1.5192307692307692,21900382.365384616,52.0,1610612757.0,0.5,43.36363636363637,91.04545454545455,0.47718181818181815,13.681818181818182,34.59090909090909,0.3921818181818182,18.09090909090909,22.863636363636363,0.7846818181818181,10.227272727272727,33.68181818181818,43.90909090909091,21.772727272727273,7.545454545454546,5.2727272727272725,12.5,21.727272727272727,118.5,-0.2727272727272727,21901016.272727273,22.0,0,0,0,5,240.0,37.6,88.2,0.426,11.6,30.6,0.379,26.0,57.6,0.451,19.8,25.0,0.792,9.8,33.0,42.8,17.8,7.4,3.6,16.0,25.0,106.6,106.39999999999999,125.07692307692304,132.04545454545453,1521.423087126204,1
Portland Trail Blazers,POR,22020,1610612757.0,0.5909090909090909,40.34090909090909,90.61363636363636,0.44622727272727275,16.272727272727273,42.81818181818182,0.37927272727272726,17.704545454545453,21.136363636363637,0.8349318181818183,10.568181818181818,32.84090909090909,43.40909090909091,20.113636363636363,6.954545454545454,5.0227272727272725,11.363636363636363,19.204545454545453,114.6590909090909,-1.0227272727272727,22000362.772727273,44.0,1610612757.0,0.5714285714285714,42.785714285714285,91.82142857142857,0.4675357142857143,14.857142857142858,37.67857142857143,0.39671428571428574,17.964285714285715,22.428571428571427,0.7985714285714286,10.75,35.57142857142857,46.32142857142857,23.071428571428573,6.785714285714286,5.071428571428571,10.678571428571429,18.464285714285715,118.39285714285714,6.214285714285714,22000823.464285713,28.0,0,0,0,6,248.3,42.0,88.3,0.475,16.2,39.2,0.413,25.8,49.2,0.525,19.3,22.7,0.853,9.3,32.3,41.7,22.8,5.2,5.5,11.8,23.2,119.5,133.19999999999996,125.09090909090914,135.46428571428575,1521.7998326233503,0
